frame_index,frame_filename,control_step,simulated_time_s,cart_position_steps,cart_velocity_steps_s,pole_angle_rad,pole_angle_deg,pole_angle_rate_rad_s,pole_angle_rate_deg_s,raw_control_steps_s,target_control_steps_s,applied_control_steps_s
45,frame_000045.png,46,0.184,-1559.1403892839014,-2321.5283445895884,0.027731407456583982,1.5888926072198828,0.024970709159145725,1.4307162462677188,-832.5930645090802,-832.5930645090802,-832.5930645090802
46,frame_000046.png,47,0.188,-1568.00964396632,-2117.6287565944235,0.027803444152733253,1.5930200058793025,0.011571950889340613,0.6630239466918766,-688.0667606408988,-688.0667606408988,-688.0667606408988
47,frame_000047.png,48,0.192,-1576.0800400633964,-1921.917150651708,0.027823846756335528,1.5941889889567913,-0.0008703192680711864,-0.049865620889393884,-549.7619796987747,-549.7619796987747,-549.7619796987747
48,frame_000048.png,49,0.196,-1583.383764796217,-1734.117309542071,0.027796340086121817,1.5926129728450873,-0.012405740050421575,-0.7107965466255693,-417.4323748828929,-417.4323748828929,-417.4323748828929
49,frame_000049.png,50,0.2,-1589.9519109013647,-1553.9580953923407,0.027724454235326653,1.5884942169878173,-0.023082060117156897,-1.3225046271803327,-290.8424201639318,-290.8424201639318,-290.8424201639318
50,frame_000050.png,51,0.20400000000000001,-1595.8144982434276,-1381.174083164039,0.027611532142146893,1.582024257634834,-0.03294513413704901,-1.8876171415452818,-169.76674380342138,-169.76674380342138,-169.76674380342138
51,frame_000051.png,52,0.20800000000000002,-1601.0004976468026,-1215.5060402317874,0.02746073714518645,1.5733843407373125,-0.042038933816422,-2.408653482910775,-53.989528851882824,-53.989528851882824,-53.989528851882824
52,frame_000052.png,53,0.212,-1605.5378563851764,-1056.7012784750905,0.027275060470299862,1.5627458509122882,-0.05040557085051582,-2.888026473682204,56.696028581806786,56.696028581806786,56.696028581806786
53,frame_000053.png,54,0.216,-1609.4535248640213,-904.5139010354031,0.027057328606280743,1.5502707340384765,-0.0580853292877299,-3.3280442198145557,162.48821108642642,162.48821108642642,162.48821108642642
54,frame_000054.png,55,0.22,-1612.773484112721,-758.7049623003048,0.026810210536011254,1.5361119115706174,-0.06511670522224691,-3.7309123850322354,263.5772283383303,263.5772283383303,263.5772283383303
55,frame_000055.png,56,0.224,-1615.52277377101,-619.0425566596296,0.02653622479729663,1.5204136850954952,-0.07153645208749061,-4.09873678595304,360.1456277328225,360.1456277328225,360.1456277328225
56,frame_000056.png,57,0.228,-1617.7255203114155,-485.30184904333447,0.026237746353906848,1.5033121300136263,-0.07737963012200502,-4.433526226274263,452.3686720207952,452.3686720207952,452.3686720207952
57,frame_000057.png,58,0.232,-1619.4049652870713,-357.2650581210869,0.025917013262548767,1.4849354775286245,-0.08267965882988636,-4.737195502534039,540.4146880029352,540.4146880029352,540.4146880029352
58,frame_000058.png,59,0.23600000000000002,-1620.5834934341335,-234.72140125449909,0.025576133125774354,1.4654044843716083,-0.08746837146762357,-5.01156852597734,624.4453897338049,624.4453897338049,624.4453897338049
59,frame_000059.png,60,0.24,-1621.282660491329,-117.46700879040912,0.02521708932434427,1.4448327898893314,-0.09177607076463459,-5.258381515107544,704.6161791817867,704.6161791817867,704.6161791817867
60,frame_000060.png,61,0.244,-1621.5232206269277,-5.304814021991945,0.0248417470254369,1.4233272602892013,-0.09563158523141455,-5.479286221905667,781.0764268634421,781.0764268634421,781.0764268634421
61,frame_000061.png,62,0.248,-1621.3251533865857,101.95557591459416,0.02445185896542673,1.4009883199680753,-0.09906232553165574,-5.675853161714933,853.9697346098806,853.9697346098806,853.9697346098806
62,frame_000062.png,63,0.252,-1620.7076900947507,204.49802382911048,0.02404907100784134,1.3779102699597379,-0.10209434049683633,-5.849574822640286,923.4341823176333,923.4341823176333,923.4341823176333
63,frame_000063.png,64,0.256,-1619.6893396583157,302.5000173184215,0.023634927478618374,1.3541815936226091,-0.10475237244686986,-6.0018688351881355,989.6025602785676,989.6025602785676,989.6025602785676
64,frame_000064.png,65,0.26,-1618.2879137344632,396.13283165200664,0.023210876281984275,1.329885249758003,-0.10705991155120208,-6.134081086927769,1052.6025884650512,1052.6025884650512,1052.6025884650512
65,frame_000065.png,66,0.264,-1616.5205512355972,485.5616982180196,0.022778273801218905,1.305098953403258,-0.10903924902354044,-6.24748877032485,1112.5571239616097,1112.5571239616097,1112.5571239616097
66,frame_000066.png,67,0.268,-1614.4037421533048,570.9459764852945,0.022338389589297385,1.2798954445857165,-0.11071152899214422,-6.343303354690116,1169.5843575776153,1169.5843575776153,1169.5843575776153
67,frame_000067.png,68,0.272,-1611.9533506907096,652.4393278044362,0.021892410854950393,1.2543427453550478,-0.11209679892791538,-6.422673475496163,1223.7980005423951,1223.7980005423951,1223.7980005423951
68,frame_000068.png,69,0.276,-1609.184637698658,730.18988967886,0.021441446750086968,1.2285044054344785,-0.11321405854578256,-6.486687736220351,1275.3074620711354,1275.3074620711354,1275.3074620711354
69,frame_000069.png,70,0.28,-1606.1122824161357,804.3404493939477,0.020986532464805915,1.2024397368476638,-0.11408130712221204,-6.536377419438489,1324.218018493721,1324.218018493721,1324.218018493721
70,frame_000070.png,71,0.28400000000000003,-1602.7504035193135,875.0286161074306,0.020528633136404628,1.1762040378883951,-0.11471558919407437,-6.572719105177015,1370.6309745566223,1370.6309745566223,1370.6309745566223
71,frame_000071.png,72,0.28800000000000003,-1599.1125794868435,942.3869906834964,0.020068647578895836,1.1498488068061692,-0.11513303862235866,-6.596637195577853,1414.6438174379932,1414.6438174379932,1414.6438174379932
72,frame_000072.png,73,0.292,-1595.2118682915923,1006.5433327026226,0.0196074118395784,1.123421945582684,-0.11534892101903423,-6.609006345778532,1456.3503639562323,1456.3503639562323,1456.3503639562323
73,frame_000073.png,74,0.296,-1591.0608264310176,1067.6207242035937,0.019145702589190506,1.0969679541733086,-0.11537767454728953,-6.6106538015936716,1495.8409014009776,1495.8409014009776,1495.8409014009776
74,frame_000074.png,75,0.3,-1586.671527309951,1125.7377298175581,0.018684240352113298,1.070528115584119,-0.11523294911490482,-6.602361645129822,1533.2023223713777,1533.2023223713777,1533.2023223713777
75,frame_000075.png,76,0.304,-1582.0555789907426,1181.0085530397555,0.01822369258299831,1.0441406721496649,-0.11492764398804661,-6.58486894989714,1568.5182539685898,1568.5182539685898,1568.5182539685898
76,frame_000076.png,77,0.308,-1577.2241413265883,1233.5431884554941,0.01776467659607089,1.0178409933696915,-0.11447394385864196,-6.558873847317714,1601.8691816565934,1601.8691816565934,1601.8691816565934
77,frame_000077.png,78,0.312,-1572.1879424944814,1283.4475697955336,0.01730776235321989,0.9916617356549138,-0.11388335340298555,-6.525035506787893,1633.332568077064,1633.332568077064,1633.332568077064
78,frame_000078.png,79,0.316,-1566.9572949446235,1330.823713744188,0.01685347511682639,0.9656329943229041,-0.11316673037258809,-6.483976031644244,1662.9829670793433,1662.9829670793433,1662.9829670793433
79,frame_000079.png,80,0.32,-1561.5421107833658,1375.7698594629378,0.016402297973115022,0.9397824481754754,-0.11233431726069079,-6.4362822735211775,1690.89213320504,1690.89213320504,1690.89213320504
80,frame_000080.png,81,0.324,-1555.9519166068221,1418.3806038245336,0.01595467423163463,0.9141354969787939,-0.11139577158951308,-6.3825075676824214,1717.1291268479013,1717.1291268479013,1717.1291268479013
81,frame_000081.png,82,0.328,-1550.1958678022738,1458.747032378679,0.015511009706292237,0.8887153921569998,-0.11036019486431123,-6.323173391966376,1741.760415293155,1741.760415293155,1741.760415293155
82,frame_000082.png,83,0.332,-1544.2827623343526,1496.9568460914043,0.01507167488317921,0.8635433609994968,-0.10923616024081631,-6.258770952013541,1764.8499698257751,1764.8499698257751,1764.8499698257751
83,frame_000083.png,84,0.336,-1538.2210540327842,1533.094483917034,0.014637006980241866,0.8386387246713849,-0.10803173895269402,-6.189762695448424,1786.4593590843042,1786.4593590843042,1786.4593590843042
84,frame_000084.png,85,0.34,-1532.0188653982188,1567.2412412748936,0.014207311903662737,0.8140190103058501,-0.10675452554540163,-6.116583757673046,1806.647838825254,1806.647838825254,1806.647838825254
85,frame_000085.png,86,0.34400000000000003,-1525.683999942357,1599.4753845132216,0.013782866105634254,0.7897000574467559,-0.10541166196228186,-6.039643341898468,1825.472438252872,1825.472438252872,1825.472438252872
86,frame_000086.png,87,0.34800000000000003,-1519.2239540782398,1629.8722614506175,0.013363918348024709,0.765696119099259,-0.10400986052798218,-5.959326035997711,1842.9880430597896,1842.9880430597896,1842.9880430597896
87,frame_000087.png,88,0.352,-1512.6459285761946,1658.504408091208,0.01295069137625784,0.7420199576360458,-0.10255542587336987,-5.875993068710858,1859.2474753156853,1859.2474753156853,1859.2474753156853
88,frame_000088.png,89,0.356,-1505.9568396005402,1685.4416516138772,0.012543383507552831,0.7186829357967802,-0.10105427584506638,-5.789983507673124,1874.3015703336087,1874.3015703336087,1874.3015703336087
89,frame_000089.png,90,0.36,-1499.1633293417385,1710.75120973871,0.012142170137501242,0.6956951030086036,-0.09951196144158175,-5.7016154016712175,1888.1992506366455,1888.1992506366455,1888.1992506366455
90,frame_000090.png,91,0.364,-1492.2717762582752,1734.497786575442,0.011747205168791963,0.6730652772460454,-0.09793368581681636,-5.611186869463787,1900.9875971413535,1900.9875971413535,1900.9875971413535
91,frame_000091.png,92,0.368,-1485.288304942121,1756.7436650594466,0.011358622365734742,0.6508011226395033,-0.09632432239043733,-5.518977137429556,1912.7119176686065,1912.7119176686065,1912.7119176686065
92,frame_000092.png,93,0.372,-1478.2187956212117,1777.5487960807577,0.010976536638077364,0.6289092230325506,-0.09468843210334536,-5.425247528232742,1923.415812887115,1923.415812887115,1923.415812887115
93,frame_000093.png,94,0.376,-1471.0688933119584,1796.970884410982,0.010601045257461422,0.6073951516797167,-0.09303027985514267,-5.330242402620598,1933.1412397900212,1933.1412397900212,1933.1412397900212
94,frame_000094.png,95,0.38,-1463.8440166343826,1815.0654715318267,0.010232229009716477,0.5862635372680799,-0.09135385015920244,-5.234190056392824,1941.9285728002965,1941.9285728002965,1941.9285728002965
95,frame_000095.png,96,0.384,-1456.549366302065,1831.886015467434,0.009870153286052796,0.5655181264380059,-0.08966286204963812,-5.137303574507983,1949.8166625964573,1949.8166625964573,1949.8166625964573
96,frame_000096.png,97,0.388,-1449.1899332986843,1847.483967720885,0.009514869116078139,0.5451618429706495,-0.08796078327318083,-5.039781644218189,1956.8428927460795,1956.8428927460795,1956.8428927460795
97,frame_000097.png,98,0.392,-1441.7705067525292,1861.9088474131531,0.009166414145434672,0.5251968438024239,-0.08625084379770476,-4.941809329050596,1963.0432342308322,1963.0432342308322,1963.0432342308322
98,frame_000098.png,99,0.396,-1434.2956815199775,1875.2083127205362,0.008824813560727587,0.5056245720195067,-0.08453604866789596,-4.843558805382964,1968.4522979432436,1968.4522979432436,1968.4522979432436
99,frame_000099.png,100,0.4,-1426.7698654885592,1887.4282297041996,0.008490080964297538,0.4864458069786091,-0.08281919023734434,-4.745190063290901,1973.1033852320588,1973.1033852320588,1973.1033852320588
100,frame_000100.png,101,0.404,-1419.1972866098429,1898.6127386229791,0.008162219201274237,0.4676607116936556,-0.08110285980515439,-4.646851573276552,1977.0285365699078,1977.0285365699078,1977.0285365699078
101,frame_000101.png,102,0.40800000000000003,-1411.5819996720386,1908.8043178180449,0.007841221141238515,0.4492688776217217,-0.07938945868401928,-4.548680920422528,1980.2585784140101,1980.2585784140101,1980.2585784140101
102,frame_000102.png,103,0.41200000000000003,-1403.927892821849,1918.0438452554383,0.007527070416714639,0.43126936697552665,-0.07768120872558701,-4.45080540745096,1982.8231683278377,1982.8231683278377,1982.8231683278377
103,frame_000103.png,104,0.41600000000000004,-1396.2386938447673,1926.3706578099063,0.007219742120613527,0.41366075268398605,-0.0759801623278661,-4.35334262810562,1984.7508384289008,1984.7508384289008,1984.7508384289008
104,frame_000104.png,105,0.42,-1388.5179762126943,1933.8226083708528,0.006919203464650662,0.39644115611677966,-0.07428821194837512,-4.256401012215229,1986.0690372253653,1986.0690372253653,1986.0690372253653
105,frame_000105.png,106,0.424,-1380.7691649074222,1940.4361208486632,0.006625414400669681,0.3796082826835705,-0.07260709914573144,-4.160080343738336,1986.8041699016444,1986.8041699016444,1986.8041699016444
106,frame_000106.png,107,0.428,-1372.995542028232,1946.2462431571066,0.0063383282067138455,0.363159455413427,-0.07093842317140311,-4.064472253034443,1986.981637110868,1986.981637110868,1986.981637110868
107,frame_000107.png,108,0.432,-1365.20025219155,1951.2866982450175,0.00605789203960258,0.34709164661512604,-0.06928364913241195,-3.9696606845524323,1986.6258723298572,1986.6258723298572,1986.6258723298572
108,frame_000108.png,109,0.436,-1357.386307730319,1955.5899332480021,0.005784047455688922,0.3314015077143573,-0.06764411574487471,-3.8757223410757615,1985.7603778301163,1985.7603778301163,1985.7603778301163
109,frame_000109.png,110,0.44,-1349.556593700469,1959.1871668285064,0.0055167309013959675,0.31608539735939123,-0.06602104269740401,-3.782727105614254,1984.4077593163097,1984.4077593163097,1984.4077593163097
110,frame_000110.png,111,0.444,-1341.713872701594,1962.1084347702338,0.005255874175055961,0.30113940788250976,-0.06441553764255777,-3.6907384419846445,1982.589759281738,1982.589759281738,1982.589759281738
111,frame_000111.png,112,0.448,-1333.8607895186915,1964.3826338906088,0.005001404861504563,0.2865593902004235,-0.06282860283372717,-3.599813775076251,1980.3272891284435,1980.3272891284435,1980.3272891284435
112,frame_000112.png,113,0.452,-1325.9998755915647,1966.037564332757,0.004753246740814818,0.272340977233003,-0.06126114142408619,-3.5100048517541964,1977.640460097794,1977.640460097794,1977.640460097794
113,frame_000113.png,114,0.456,-1318.1335533182485,1967.0999702963015,0.00451132017249033,0.2584796059159265,-0.059713963443489976,-3.4213580833104595,1974.5486130556674,1974.5486130556674,1974.5486130556674
114,frame_000114.png,115,0.46,-1310.2641401985861,1967.5955792641778,0.004275542456375056,0.2449705378792876,-0.0581877914685036,-3.333914870332595,1971.070347174677,1971.070347174677,1971.070347174677
115,frame_000115.png,116,0.464,-1302.3938528238623,1967.549139780626,0.004045828171477756,0.23180887886080653,-0.05668326600006644,-3.2477119108212027,1967.2235475543262,1967.2235475543262,1967.2235475543262
116,frame_000116.png,117,0.468,-1294.5248107181762,1966.9844578335517,0.0038220894938524323,0.21898959691903738,-0.05520095056264947,-3.1627814923501214,1963.0254118184253,1963.0254118184253,1963.0254118184253
117,frame_000117.png,118,0.47200000000000003,-1286.6590400370349,1965.9244318925248,0.003604236494621925,0.20650753950886253,-0.05374133653814159,-3.0791517690277153,1958.492475727647,1958.492475727647,1958.492475727647
118,frame_000118.png,119,0.47600000000000003,-1278.7984771284398,1964.3910866518463,0.0033921774191800827,0.19435744947859865,-0.05230484774710657,-2.996847023983559,1953.6406378436716,1953.6406378436716,1953.6406378436716
119,frame_000119.png,120,0.48,-1270.9449719615538,1962.4056055263206,0.0031858189485585294,0.18253398004520927,-0.050891844789482915,-2.9158879180722206,1948.485183280046,1948.485183280046,1948.485183280046
120,frame_000120.png,121,0.484,-1263.1002914278392,1959.9883619456414,0.002985066443896845,0.17103170880141436,-0.04950262915625328,-2.8362917254545685,1943.0408065735164,1943.0408065735164,1943.0408065735164
121,frame_000121.png,122,0.488,-1255.2661225193851,1957.158949491635,0.0027898241749099426,0.1598451508059069,-0.0481374471230895,-2.758072556687195,1937.3216337084327,1937.3216337084327,1937.3216337084327
122,frame_000122.png,123,0.492,-1247.4440753889637,1953.9362109209912,0.0025999955332034115,0.14896877080542156,-0.046796493436478695,-2.6812415699218874,1931.3412433254953,1931.3412433254953,1931.3412433254953
123,frame_000123.png,124,0.496,-1239.6356862961904,1950.338266114555,0.002415483231246527,0.13839699463504865,-0.04547991480235923,-2.6058071707897437,1925.1126871450601,1925.1126871450601,1925.1126871450601
124,frame_000124.png,125,0.5,-1231.8424204440005,1946.3825389927551,0.002236189487773464,0.12812421984094088,-0.044187813186837996,-2.5317752015183412,1918.6485096340407,1918.6485096340407,1918.6485096340407
125,frame_000125.png,126,0.504,-1224.065674709499,1942.085783435295,0.0020620162003458257,0.11814482556741822,-0.042920248938123254,-2.4591491198053155,1911.9607669443708,1911.9607669443708,1911.9607669443708
126,frame_000126.png,127,0.508,-1216.3067802730955,1937.4641082418357,0.0018928651057739305,0.10845318174843037,-0.04167724373838949,-2.387930167947755,1905.061045149981,1905.061045149981,1905.061045149981
127,frame_000127.png,128,0.512,-1208.567005149679,1932.533001169054,0.0017286379290602297,0.09904365764138616,-0.040458783393890904,-2.31811753270393,1897.9604778082248,1897.9604778082248,1897.9604778082248
128,frame_000128.png,129,0.516,-1200.8475566254695,1927.307352078161,0.001569236521495746,0.08991062973949653,-0.03926482047125793,-2.249708496341955,1890.6697628707393,1890.6697628707393,1890.6697628707393
129,frame_000129.png,130,0.52,-1193.1495836040249,1921.8014752257136,0.0014145629885094226,0.08104848909700268,-0.03809527678754566,-2.182698579309059,1883.1991789677859,1883.1991789677859,1883.1991789677859
130,frame_000130.png,131,0.524,-1185.4741788647768,1916.0291307293442,0.001264519807840705,0.07245164809996625,-0.03695004576125401,-2.117081674935112,1875.5586010892498,1875.5586010892498,1875.5586010892498
131,frame_000131.png,132,0.528,-1177.8223812373242,1910.003545238873,0.0011190099385774773,0.06411454671368293,-0.03582899463120524,-2.0528501765649456,1867.757515684607,1867.757515684607,1867.757515684607
132,frame_000132.png,133,0.532,-1170.195177694609,1903.737431842147,0.0009779369215745814,0.05603165823623969,-0.034731966549845464,-1.9899950974956964,1859.8050352033329,1859.8050352033329,1859.8050352033329
133,frame_000133.png,134,0.536,-1162.5935053679748,1897.2430092338634,0.0008412049717424918,0.04819749458626646,-0.03365878255723164,-1.9285061840779254,1851.7099120964454,1851.7099120964454,1851.7099120964454
134,frame_000134.png,135,0.54,-1155.0182534870005,1890.5320201746035,0.0007087190626712736,0.04060661115153166,-0.03260924344167444,-1.8683720223226046,1843.4805522991255,1843.4805522991255,1843.4805522991255
135,frame_000135.png,136,0.544,-1147.4702652468968,1883.6157492662949,0.0005803850040316268,0.03325361122369548,-0.031583131492728476,-1.8095801383400574,1835.1250282135802,1835.1250282135802,1835.1250282135802
136,frame_000136.png,137,0.548,-1139.9503396061461,1876.505040069353,0.0004561095121726009,0.02613315004326088,-0.030580212151955357,-1.752117092921715,1826.6510912106323,1826.6510912106323,1826.6510912106323
137,frame_000137.png,138,0.552,-1132.459233016969,1869.2103115858279,0.00033580027431436964,0.019239938477548683,-0.029600235566631286,-1.6959685705610035,1818.0661836678523,1818.0661836678523,1818.0661836678523
138,frame_000138.png,139,0.556,-1124.997661091108,1861.7415741319764,0.0002193660067142686,0.01256874635336607,-0.02864293805132736,-1.6411194631957282,1809.377450561342,1809.377450561342,1809.377450561342
