frame_index,frame_filename,control_step,simulated_time_s,cart_position_steps,cart_velocity_steps_s,pole_angle_rad,pole_angle_deg,pole_angle_rate_rad_s,pole_angle_rate_deg_s,raw_control_steps_s,target_control_steps_s,applied_control_steps_s
67,frame_000067.png,68,0.272,2102.7502609254943,-851.089745364506,-0.028558067525843556,-1.6362567402804489,0.1462272919334702,8.37820667741523,-1596.4119332969194,-1596.4119332969194,-1596.4119332969194
68,frame_000068.png,69,0.276,2099.138548487309,-952.513284822701,-0.027969796848678324,-1.602551313267578,0.14768472738095706,8.461711577468987,-1663.604655482885,-1663.604655482885,-1663.604655482885
69,frame_000069.png,70,0.28,2095.130742759425,-1049.2407172399367,-0.027376373266250465,-1.568550646530928,0.1488160300762819,8.526530447262877,-1727.407175100177,-1727.407175100177,-1727.407175100177
70,frame_000070.png,71,0.28400000000000003,2090.7452611792896,-1141.451550101465,-0.026779055774487536,-1.534326875223572,0.14964343416433287,8.573937209460066,-1787.9516414954178,-1787.9516414954178,-1787.9516414954178
71,frame_000071.png,72,0.28800000000000003,2085.9998165110555,-1229.318757706852,-0.026179016852356754,-1.499947177441899,0.15018798583753845,8.605137722061533,-1845.3652240989195,-1845.3652240989195,-1845.3652240989195
72,frame_000072.png,73,0.292,2080.9114425329285,-1313.0089990298643,-0.025577347101316927,-1.46547404004663,0.15046959868058027,8.62127294942451,-1899.7703044543491,-1899.7703044543491,-1899.7703044543491
73,frame_000073.png,74,0.296,2075.496518861784,-1392.682831315572,-0.024975059667683163,-1.4309655120456495,0.15050710689321903,8.62342201170579,-1951.284659928996,-1951.284659928996,-1951.284659928996
74,frame_000074.png,75,0.3,2069.770794933019,-1468.494918970968,-0.02437309445634155,-1.3964754460220745,0.15031831641700644,8.612605114206543,-2000.0216396067221,-2000.0216396067221,-2000.0216396067221
75,frame_000075.png,76,0.304,2063.7494131551434,-1540.5942374172764,-0.02377232214412778,-1.3620537280839098,0.14992005400147945,8.589786358658161,-2046.090332816142,-2046.090332816142,-2046.090332816142
76,frame_000076.png,77,0.308,2057.446931259751,-1609.124271664692,-0.023173548001025546,-1.3277464968025894,0.1493282142530905,8.55587643892739,-2089.595730703747,-2089.595730703747,-2089.595730703747
77,frame_000077.png,78,0.312,2050.877343868312,-1674.2232094466876,-0.02257751552715537,-1.2935963515970867,0.14855780471599103,8.511735223954963,-2130.638881224755,-2130.638881224755,-2130.638881224755
78,frame_000078.png,79,0.316,2044.0541032977583,-1736.0241288138584,-0.02198490991331906,-1.2596425510085068,0.14762298903816282,8.458174230992745,-2169.317037892177,-2169.317037892177,-2169.317037892177
79,frame_000079.png,80,0.32,2036.990139627119,-1794.6551801387618,-0.02139636133264445,-1.2259212012974365,0.1465371282795436,8.39595899238499,-2205.723802596549,-2205.723802596549,-2205.723802596549
80,frame_000080.png,81,0.324,2029.6978800475756,-1850.239762525208,-0.020812448070644016,-1.192465435783095,0.14531282042093607,8.32581131926208,-2239.9492627842064,-2239.9492627842064,-2239.9492627842064
81,frame_000081.png,82,0.328,2022.189267518263,-1902.8966946495086,-0.020233699500763036,-1.1593055853296828,0.14396193813380692,8.2484114655906,-2272.080123260407,-2272.080123260407,-2272.080123260407
82,frame_000082.png,83,0.332,2014.4757787499784,-1952.740380088619,-0.019660598912251134,-1.1264693403714872,0.14249566487172374,8.164400196060354,-2302.199832864483,-2302.199832864483,-2302.199832864483
83,frame_000083.png,84,0.336,2006.5684415386904,-1999.8809672120076,-0.019093586196947804,-1.0939819048543535,0.14092452934427305,8.074380761294368,-2330.388706247413,-2330.388706247413,-2330.388706247413
84,frame_000084.png,85,0.34,1998.4778514704028,-2044.424503731369,-0.01853306040132971,-1.061866142457224,0.13925843843395552,7.978920783848065,-2356.724040967104,-2356.724040967104,-2356.724040967104
85,frame_000085.png,86,0.34400000000000003,1990.214188018521,-2086.473086015751,-0.01797938214992703,-1.0301427154436673,0.13750670861585468,7.878554058423667,-2381.2802301032743,-2381.2802301032743,-2381.2802301032743
86,frame_000086.png,87,0.34800000000000003,1981.7872300544195,-2126.125003289934,-0.017432875945978792,-0.9988302164797173,0.1356780959388958,7.773782269669804,-2404.128870581755,-2404.128870581755,-2404.128870581755
87,frame_000087.png,88,0.352,1973.2063707914187,-2163.474876841523,-0.016893832354964253,-0.9679452937410081,0.13378082462631427,7.665076630867636,-2425.338867387144,-2425.338867387144,-2425.338867387144
88,frame_000088.png,89,0.356,1964.4806321818714,-2198.6137943676636,-0.016362510076419735,-0.9375027696191329,0.1318226143515871,7.552879446726616,-2444.9765338328707,-2444.9765338328707,-2444.9765338328707
89,frame_000089.png,90,0.36,1955.618678786524,-2231.6294395959185,-0.015839137909228126,-0.9075157533244385,0.12981070624458957,7.437605603427502,-2463.105688048746,-2463.105688048746,-2463.105688048746
90,frame_000090.png,91,0.364,1946.6288311347757,-2262.606217316024,-0.015323916615352597,-0.8779957476701011,0.127751887681158,7.319643988959687,-2479.7877458378625,-2479.7877458378625,-2479.7877458378625
91,frame_000091.png,92,0.368,1937.5190785939117,-2291.6253739601752,-0.014817020686776488,-0.8489527503103252,0.1256525159075937,7.199358846705557,-2495.0818100471593,-2495.0818100471593,-2495.0818100471593
92,frame_000092.png,93,0.372,1928.2970917648342,-2318.765113869463,-0.014318600020208693,-0.8203953496938934,0.12351854054996059,7.07709106512826,-2509.0447565890036,-2509.0447565890036,-2509.0447565890036
93,frame_000093.png,94,0.376,1918.970234421269,-2344.1007113832484,-0.013828781503917805,-0.7923308159830655,0.12135552505632463,6.953159406321514,-2521.7313172447034,-2521.7313172447034,-2521.7313172447034
94,frame_000094.png,95,0.38,1909.545575008875,-2367.70461888677,-0.013347670520869232,-0.7647651871769922,0.11916866711837557,6.82786167608235,-2533.19415937489,-2533.19415937489,-2533.19415937489
95,frame_000095.png,96,0.384,1900.0298977201567,-2389.646570950303,-0.012875352372157076,-0.7377033506683532,0.11696281811717174,6.701475838070222,-2543.4839626560934,-2543.4839626560934,-2543.4839626560934
96,frame_000096.png,97,0.388,1890.4297131605404,-2409.9936846907804,-0.01241189362454705,-0.71114912045188,0.11474250163606653,6.574261074519556,-2552.649492957643,-2552.649492957643,-2552.649492957643
97,frame_000097.png,98,0.392,1880.7512686204668,-2428.8105564840857,-0.011957343385777813,-0.6851053101937389,0.11251193108222052,6.44645879587802,-2560.7376734681425,-2560.7376734681425,-2560.7376734681425
98,frame_000098.png,99,0.396,1871.0005579678384,-2446.1593551532824,-0.011511734511105766,-0.6595738023614565,0.11027502645647926,6.3182936016497555,-2567.7936531760943,-2567.7936531760943,-2567.7936531760943
99,frame_000099.png,100,0.4,1861.1833311746677,-2462.099911754921,-0.011075084744422412,-0.6345556136051281,0.10803543030981186,6.189974194631951,-2573.860872804972,-2573.860872804972,-2573.860872804972
100,frame_000100.png,101,0.404,1851.3051034912944,-2476.6898060823282,-0.010647397797123762,-0.6100509565720815,0.10579652292296018,6.0616942506446865,-2578.9811282989026,-2578.9811282989026,-2578.9811282989026
101,frame_000101.png,102,0.40800000000000003,1841.371164281063,-2489.9844500014497,-0.010228664367767717,-0.5860592983289408,0.10356143674444701,5.933633245767858,-2583.1946319512112,-2583.1946319512112,-2583.1946319512112
102,frame_000102.png,103,0.41200000000000003,1831.3865855279055,-2502.037167731453,-0.009818863105417625,-0.5625794155571471,0.10133307012063605,5.805957243015674,-2586.5400712644237,-2586.5400712644237,-2586.5400712644237
103,frame_000103.png,104,0.41600000000000004,1821.3562300288222,-2512.899273178911,-0.009417961519438418,-0.5396094466804374,0.09911410035012666,5.678819640298372,-2589.0546656267557,-2589.0546656267557,-2589.0546656267557
104,frame_000104.png,105,0.42,1811.2847592828375,-2522.6201444309972,-0.009025916838385259,-0.5171469410755389,0.0969069960934041,5.5523618814428115,-2590.7742208868567,-2590.7742208868567,-2590.7742208868567
105,frame_000105.png,106,0.424,1801.1766410875798,-2531.2472955097746,-0.008642676820503624,-0.495188905510403,0.09471402916735162,5.426714131968227,-2591.7331819052997,-2591.7331819052997,-2591.7331819052997
106,frame_000106.png,107,0.428,1791.036156854243,-2538.8264454863256,-0.008268180518243963,-0.47373184794766887,0.09253728575296219,5.301995921240816,-2591.9646831583223,-2591.9646831583223,-2591.9646831583223
107,frame_000107.png,108,0.432,1780.8674086512942,-2545.4015850502255,-0.007902358999083075,-0.45277181884468576,0.09037867704336744,5.178316752560856,-2591.5005974664027,-2591.5005974664027,-2591.5005974664027
108,frame_000108.png,109,0.436,1770.6743259869168,-2551.015040626637,-0.007545136024838355,-0.43230445007535284,0.08823994935812596,5.055776682668735,-2590.3715829174525,-2590.3715829174525,-2590.3715829174525
109,frame_000109.png,110,0.44,1760.4606723398156,-2555.707536130167,-0.007196428691559537,-0.41232499159321473,0.08612269374858386,4.9344668720915745,-2588.6071280517963,-2588.6071280517963,-2588.6071280517963
110,frame_000110.png,111,0.444,1750.2300514476638,-2559.518252441572,-0.006856148031985495,-0.39282834594969424,0.08402835511803446,4.814470107689885,-2586.2355953734955,-2586.2355953734955,-2586.2355953734955
111,frame_000111.png,112,0.448,1739.9859133621278,-2562.4848846903997,-0.006524199582460916,-0.3738091007760244,0.0819582408793622,4.695861298704027,-2583.2842632501815,-2583.2842632501815,-2583.2842632501815
112,frame_000112.png,113,0.452,1729.7315602790836,-2564.6436974237517,-0.006200483916118866,-0.3552615593323598,0.07991352917185471,4.57870794754286,-2579.779366261172,-2579.779366261172,-2579.779366261172
113,frame_000113.png,114,0.456,1719.470152152321,-2566.029577738523,-0.005884897144050587,-0.3371797692226903,0.07789527665790771,4.463070596502028,-2575.746134051452,-2575.746134051452,-2575.746134051452
114,frame_000114.png,115,0.46,1709.20471209873,-2566.6760864517387,-0.005577331386102708,-0.31955754936953457,0.07590442591942656,4.349003251546555,-2571.208828746873,-2571.208828746873,-2571.208828746873
115,frame_000115.png,116,0.464,1698.9381316026704,-2566.61550738094,-0.005277675212864731,-0.30238851533795746,0.07394181247284654,4.236553784241895,-2566.190780983917,-2566.190780983917,-2566.190780983917
116,frame_000116.png,117,0.468,1688.6731755269411,-2565.8788948040055,-0.004985814060335605,-0.2856661030942146,0.0720081714208478,4.125764312869131,-2560.714424605313,-2560.714424605313,-2560.714424605313
117,frame_000117.png,118,0.47200000000000003,1678.412486937496,-2564.496119165289,-0.0047016306186875795,-0.2693835912802804,0.07010414375803152,4.016671563713601,-2554.8013300709345,-2554.8013300709345,-2554.8013300709345
118,frame_000118.png,119,0.47600000000000003,1668.1585917487878,-2562.4959110925533,-0.004425005196478007,-0.2535341220816474,0.06823028234704769,3.909307213471797,-2548.472236631522,-2548.472236631522,-2548.472236631522
119,frame_000119.png,120,0.48,1657.9139031963723,-2559.905903786838,-0.004155816061595334,-0.23811072076209241,0.06638705758092246,3.8036982136788335,-2541.7470833110438,-2541.7470833110438,-2541.7470833110438
120,frame_000120.png,121,0.484,1647.680726143155,-2556.752673845155,-0.003893939760163954,-0.22310631393557856,0.06457486274662178,3.699867098017995,-2534.645038741748,-2534.645038741748,-2534.645038741748
121,frame_000121.png,122,0.488,1637.4612612254343,-2553.061780573723,-0.003639251414573817,-0.20851374664209438,0.06279401910420748,3.597832273334951,-2527.1845298944045,-2527.1845298944045,-2527.1845298944045
122,frame_000122.png,123,0.492,1627.2576088446647,-2548.8578038473415,-0.0033916250017446232,-0.19432579829101737,0.06104478069529095,3.4976082951418546,-2519.3832697445564,-2519.3832697445564,-2519.3832697445564
123,frame_000123.png,124,0.496,1617.071773010643,-2544.1643805685057,-0.003150933612680818,-0.18053519753252006,0.05932733889386575,3.3992061283608455,-2511.2582839141746,-2511.2582839141746,-2511.2582839141746
124,frame_000124.png,125,0.5,1606.905665041617,-2539.0042397778616,-0.0029170496943225436,-0.16713463611460866,0.05764182671200559,3.302633394022371,-2502.8259363266106,-2502.8259363266106,-2502.8259363266106
125,frame_000125.png,126,0.504,1596.7611071266087,-2533.399236465755,-0.002689845274648869,-0.15411678178058796,0.055988322872342566,3.207894602601004,-2494.1019539113117,-2494.1019539113117,-2494.1019539113117
126,frame_000126.png,127,0.508,1586.6398357550456,-2527.3703841327797,-0.0024691921719430876,-0.14147429025908,0.05436685565869648,3.1149913746402453,-2485.1014503934825,-2485.1014503934825,-2485.1014503934825
127,frame_000127.png,128,0.512,1576.5435050186165,-2520.9378861454775,-0.0022549621890854436,-0.12919981639617703,0.05277740655570359,3.023922649287899,-2475.8389492024926,-2475.8389492024926,-2475.8389492024926
128,frame_000128.png,129,0.516,1566.4736897900755,-2514.1211659316627,-0.0020470272936962642,-0.11728602447688277,0.05121991368779516,2.9346848813350186,-2466.3284055316326,-2466.3284055316326,-2466.3284055316326
129,frame_000129.png,130,0.52,1556.4318887835489,-2506.938896058191,-0.0018452597849120322,-0.10572559778067751,0.04969427506739961,2.847272227324192,-2456.583227580626,-2456.583227580626,-2456.583227580626
130,frame_000130.png,131,0.524,1546.4195275007319,-2499.409026232435,-0.0016495324475383748,-0.09451124741383377,0.04820035166178564,2.7616767212667015,-2446.616297011062,-2446.616297011062,-2446.616297011062
131,frame_000131.png,132,0.528,1536.4379610671992,-2491.5488102671975,-0.001459718694287153,-0.08363572045900114,0.04673797028752892,2.6778884404832497,-2436.439988643898,-2436.439988643898,-2436.439988643898
132,frame_000132.png,133,0.532,1526.4884769628957,-2483.374832047351,-0.0012756926967697447,-0.07309180748056868,0.045306926341168174,2.5958956620590334,-2426.0661894270397,-2426.0661894270397,-2426.0661894270397
133,frame_000133.png,134,0.536,1516.5722976507268,-2474.903030535057,-0.0010973295058851692,-0.06287234942239622,0.04390698637421886,2.5156850103811537,-2415.506316699991,-2415.506316699991,-2415.506316699991
134,frame_000134.png,135,0.54,1506.6905831070214,-2466.1487238490854,-0.0009245051622097863,-0.052970243932678324,0.042537890520332175,2.437241596204587,-2404.771335781562,-2404.771335781562,-2404.771335781562
135,frame_000135.png,136,0.544,1496.844433257499,-2457.1266324524295,-0.0007570967969649021,-0.04337845114896188,0.041199354782024133,2.3605491476721085,-2393.8717769056666,-2393.8717769056666,-2393.8717769056666
136,frame_000136.png,137,0.548,1487.0348903222437,-2447.8509014811657,-0.0005949827241096067,-0.03408999897467711,0.03989107318405219,2.285590133693685,-2382.8177515293264,-2382.8177515293264,-2382.8177515293264
137,frame_000137.png,138,0.552,1477.2629410730526,-2438.335122246276,-0.0004380425240785427,-0.025097987876958237,0.0386127198001853,2.2123458800718447,-2371.618968036078,-2371.618968036078,-2371.618968036078
138,frame_000138.png,139,0.556,1467.5295190064057,-2428.592352939,-0.0002861571196579536,-0.016395595234020826,0.03736395065979663,2.140796678741394,-2360.284746857158,-2360.284746857158,-2360.284746857158
