frame_index,frame_filename,control_step,simulated_time_s,cart_position_steps,cart_velocity_steps_s,pole_angle_rad,pole_angle_deg,pole_angle_rate_rad_s,pole_angle_rate_deg_s,raw_control_steps_s,target_control_steps_s,applied_control_steps_s
215,frame_000215.png,216,0.864,605.1977296691697,-1076.2046975343242,0.002152518861549429,0.12333024608908706,-0.0011825429249170405,-0.06775471869080221,-1024.0361913797456,-1024.0361913797456,-1024.0361913797456
216,frame_000216.png,217,0.868,600.9080368744305,-1068.8060651926055,0.0021476025199461575,0.12304856046457502,-0.0012570551322065304,-0.07202395369069392,-1016.9334561218889,-1016.9334561218889,-1016.9334561218889
217,frame_000217.png,218,0.872,596.64785211415,-1061.4497404153544,0.0021423944445765303,0.12275015972650935,-0.0013285352224647815,-0.07611946118170589,-1009.8737542407355,-1009.8737542407355,-1009.8737542407355
218,frame_000218.png,219,0.876,592.41700597863,-1054.1358109728994,0.002136906577136324,0.12243572808365827,-0.0013970760884825413,-0.08004656352869517,-1002.8570630616125,-1002.8570630616125,-1002.8570630616125
219,frame_000219.png,220,0.88,588.2153287379285,-1046.8643495517088,0.0021311504927282064,0.12210592874055207,-0.0014627681175739468,-0.08381043954328334,-995.8833495164236,-995.8833495164236,-995.8833495164236
220,frame_000220.png,221,0.884,584.0426504008803,-1039.6354143979995,0.0021251374097728724,0.12176140446534937,-0.0015256992480085843,-0.08741612771717536,-988.952570609222,-988.952570609222,-988.952570609222
221,frame_000221.png,222,0.888,579.8988007715914,-1032.4490499368962,0.0021188781996957983,0.12140277814484728,-0.00158595502471893,-0.09086852941396084,-982.0646738639643,-982.0646738639643,-982.0646738639643
222,frame_000222.png,223,0.892,575.7836095035057,-1025.305287368051,0.0021123833963925774,0.1210306533268051,-0.0016436186542592712,-0.09417241201802828,-975.21959775509,-975.21959775509,-975.21959775509
223,frame_000223.png,224,0.896,571.6969061511359,-1018.2041452386005,0.0021056632054758636,0.12064561474975524,-0.001698771058994665,-0.09733241203936369,-968.4172721215857,-968.4172721215857,-968.4172721215857
224,frame_000224.png,225,0.9,567.6385202195464,-1011.1456299943037,0.0020987275133070547,0.12024822886048056,-0.0017514909305012538,-0.10035303817316324,-961.6576185651465,-961.6576185651465,-961.6576185651465
225,frame_000225.png,226,0.904,563.6082812116755,-1004.1297365096716,0.0020915858958159028,0.11983904431934074,-0.0018018547821618148,-0.10323867431333632,-954.9405508330151,-954.9405508330151,-954.9405508330151
226,frame_000226.png,227,0.908,559.6060186735772,-997.1564485978714,0.002084247627111297,0.11941859249363389,-0.0018499370009424868,-0.1059935825190935,-948.2659751860863,-948.2659751860863,-948.2659751860863
227,frame_000227.png,228,0.912,555.6315622376645,-990.2257395011594,0.0020767216878865347,0.11898738793918306,-0.0018958098983388825,-0.10862190593394362,-941.6337907528184,-941.6337907528184,-941.6337907528184
228,frame_000228.png,229,0.916,551.6847416640288,-983.3375723625652,0.002069016773622407,0.1185459288703384,-0.001939543760481938,-0.11112767165654767,-935.0438898694761,-935.0438898694761,-935.0438898694761
229,frame_000229.png,230,0.92,547.7653868799088,-976.4919006795287,0.0020611413025914994,0.11809469761858984,-0.0019812068973953847,-0.11351479356296387,-928.4961584072294,-928.4961584072294,-928.4961584072294
230,frame_000230.png,231,0.924,543.8733280173814,-969.6886687401608,0.0020531034236670985,0.11763416107998452,-0.002020865691398763,-0.11578707507993619,-921.9904760865877,-921.9904760865877,-921.9904760865877
231,frame_000231.png,232,0.928,540.0083954493412,-962.927812042774,0.0020449110239401467,0.11716477115154605,-0.0020585846446514646,-0.11794821190896725,-915.5267167796437,-915.5267167796437,-915.5267167796437
232,frame_000232.png,233,0.932,536.1704198238349,-956.20925769931,0.0020365717361476845,0.116686965156893,-0.0020944264258347303,-0.12000179470099977,-909.1047488005856,-909.1047488005856,-909.1047488005856
233,frame_000233.png,234,0.936,532.3592320968138,-949.532924823261,0.0020280929459162347,0.11620116626125418,-0.00212845191596997,-0.12195131168161302,-902.7244351849156,-902.7244351849156,-902.7244351849156
234,frame_000234.png,235,0.9400000000000001,528.5746635633648,-942.8987249026657,0.0020194817988235868,0.11570778387607909,-0.002160720253373164,-0.12380015122672018,-896.3856339577935,-896.3856339577935,-896.3856339577935
235,frame_000235.png,236,0.9440000000000001,524.8165458874792,-936.3065621587348,0.002010745207282438,0.11520721405344159,-0.0021912888777461167,-0.1255516043888111,-890.0881983919196,-890.0881983919196,-890.0881983919196
236,frame_000236.png,237,0.9480000000000001,521.0847111304151,-929.7563338906443,0.0020018898572493446,0.11469983987043429,-0.0022202135734067565,-0.12720886737386614,-883.8319772553355,-883.8319772553355,-883.8319772553355
237,frame_000237.png,238,0.9520000000000001,517.3789917777079,-923.2479308070104,0.0019929222147624134,0.11418603180375093,-0.0022475485116614582,-0.12877504396911124,-877.6168150495309,-877.6168150495309,-877.6168150495309
238,frame_000238.png,239,0.9560000000000001,513.699220764881,-916.7812373445448,0.0019838485323111763,0.11366614809465313,-0.0022733462923233694,-0.13025314792184298,-871.4425522382207,-871.4425522382207,-871.4425522382207
239,frame_000239.png,240,0.96,510.0452315019072,-910.3561319743687,0.0019746748550420385,0.11314053510451644,-0.0022976579843817565,-0.13164610526961026,-865.3090254671288,-865.3090254671288,-865.3090254671288
240,frame_000240.png,241,0.964,506.4168578964691,-903.9724874964464,0.001965407026802699,0.11260952766115012,-0.0023205331658280644,-0.13295675662207967,-859.2160677751247,-859.2160677751247,-859.2160677751247
241,frame_000241.png,242,0.968,502.813934376065,-897.6301713225823,0.0019560506960288994,0.11207344939608303,-0.0023420199626450807,-0.13418785939494984,-853.163508797044,-853.163508797044,-853.163508797044
242,frame_000242.png,243,0.972,499.2362959090059,-891.3290457484089,0.0019466113214768376,0.1115326130730067,-0.002362165086966463,-0.1353420899963314,-847.1511749584854,-847.1511749584854,-847.1511749584854
243,frame_000243.png,244,0.976,495.6837780243453,-885.0689682147766,0.0019370941778045522,0.1109873209075651,-0.002381013874414386,-0.13642204596603655,-841.1788896628996,-841.1788896628996,-841.1788896628996
244,frame_000244.png,245,0.98,492.1562168307853,-878.8497915589433,0.0019275043610055495,0.1104378648786786,-0.002398610320623539,-0.13743024806824997,-835.246473471261,-835.246473471261,-835.246473471261
245,frame_000245.png,246,0.984,488.653449034597,-872.6713642559431,0.0019178467936979094,0.1098845270315873,-0.002414997116960537,-0.1383691423381004,-829.3537442745828,-829.3537442745828,-829.3537442745828
246,frame_000246.png,247,0.988,485.1753119565955,-866.5335306505042,0.0019081262302720755,0.10932757977279779,-0.002430215685447837,-0.13924110208265347,-823.5005174595708,-823.5005174595708,-823.5005174595708
247,frame_000247.png,248,0.992,481.7216435482058,-860.4361311798663,0.0018983472619004877,0.10876728615711388,-0.002444306212902132,-0.1400484298368978,-817.6866060676439,-817.6866060676439,-817.6866060676439
248,frame_000248.png,249,0.996,478.2922824066547,-854.3790025878421,0.0018885143214121887,0.10820390016693104,-0.0024573076842970797,-0.14079335927528838,-811.911820947601,-811.911820947601,-811.911820947601
249,frame_000249.png,250,1.0,474.8870677893243,-848.3619781304486,0.0018786316880354777,0.10763766698397038,-0.002469257915361088,-0.1414780570794622,-806.175970902143,-806.175970902143,-806.175970902143
250,frame_000250.png,251,1.004,471.5058396272995,-842.3848877734235,0.001868703492011659,0.10706882325362702,-0.002480193584420646,-0.14210462476272664,-800.4788628285087,-800.4788628285087,-800.4788628285087
251,frame_000251.png,252,1.008,468.14843853814114,-836.4475583819335,0.001858733719082877,0.10649759734210401,-0.0024901502635003726,-0.1426751004519612,-794.8203018534243,-794.8203018534243,-794.8203018534243
252,frame_000252.png,253,1.012,464.8147058379157,-830.5498139027641,0.0018487262148569941,0.10592420958650159,-0.002499162448690938,-0.14319146062757088,-789.2000914625928,-789.2000914625928,-789.2000914625928
253,frame_000253.png,254,1.016,461.5044835525114,-824.6914755392758,0.0018386846890524136,0.10534887253802742,-0.0025072635897962665,-0.14365562182214617,-783.6180336249254,-783.6180336249254,-783.6180336249254
254,frame_000254.png,255,1.02,458.2176144282682,-818.8723619193967,0.0018286127196257122,0.10477179119849263,-0.0025144861192715855,-0.14406944227849078,-778.073928911715,-778.073928911715,-778.073928911715
255,frame_000255.png,256,1.024,454.95394194194995,-813.0922892569126,0.0018185137567848931,0.10419316325025425,-0.0025208614804641035,-0.14443472356769355,-772.5675766109366,-772.5675766109366,-772.5675766109366
256,frame_000256.png,257,1.028,451.71331031008435,-807.3510715063078,0.0018083911268910301,0.10361317927976293,-0.0025264201551680587,-0.1447532121679163,-767.0987748368652,-767.0987748368652,-767.0987748368652
257,frame_000257.png,258,1.032,448.4955644976963,-801.6485205113968,0.0017982480362510192,0.10303202299487167,-0.0025311916905060624,-0.14502660100458145,-761.6673206351866,-761.6673206351866,-761.6673206351866
258,frame_000258.png,259,1.036,445.3005502264589,-795.9844461479836,0.0017880875748041097,0.10244987143605837,-0.0025352047251487406,-0.1452565309526467,-756.2730100837666,-756.2730100837666,-756.2730100837666
259,frame_000259.png,260,1.04,442.12811398228547,-790.3586564607695,0.0017779127197048415,0.10186689518171313,-0.0025384870148846116,-0.14544459230165124,-750.9156383892503,-750.9156383892503,-750.9156383892503
260,frame_000260.png,261,1.044,438.97810302238565,-784.7709577947282,0.0017677263388049598,0.10128325854763724,-0.002541065457552333,-0.14559232618422813,-745.5949999796385,-745.5949999796385,-745.5949999796385
261,frame_000261.png,262,1.048,435.85036538180645,-779.2211549211569,0.0017575311940368386,0.100699119780899,-0.0025429661173472003,-0.14570122596876423,-740.3108885930105,-740.3108885930105,-740.3108885930105
262,frame_000262.png,263,1.052,432.74474987947974,-773.7090511586013,0.00174732994470089,0.10011463124818852,-0.002544214248514082,-0.1457727386169053,-735.0630973625161,-735.0630973625161,-735.0630973625161
263,frame_000263.png,264,1.056,429.661106123796,-768.2344484888506,0.0017371251506593914,0.0995299396188104,-0.0025448343184386463,-0.1458082660065858,-729.8514188978015,-729.8514188978015,-729.8514188978015
264,frame_000264.png,265,1.06,426.5992845177242,-762.7971476681876,0.0017269192754391144,0.09894518604245138,-0.002544850030148862,-0.1458091662212701,-724.6756453629891,-724.6756453629891,-724.6756453629891
265,frame_000265.png,266,1.064,423.5591362634953,-757.396948334071,0.00171671468924509,0.09836050632185632,-0.002544284344238718,-0.14577675480608884,-719.5355685513446,-719.5355685513446,-719.5355685513446
266,frame_000266.png,267,1.068,420.54051336686894,-752.0336491074258,0.001706513671887799,0.09777603108054385,-0.002543159500225921,-0.145712305991545,-714.4309799567618,-714.4309799567618,-714.4309799567618
267,frame_000267.png,268,1.072,417.5432686409985,-746.7070476907039,0.0016963184156260295,0.09719188592569013,-0.002541497037355343,-0.14561705388546367,-709.3616708421823,-709.3616708421823,-709.3616708421823
268,frame_000268.png,269,1.076,414.56725570991347,-741.416940961879,0.0016861310279275936,0.09660819160630625,-0.002539317814859769,-0.14549219363384733,-704.3274323050721,-704.3274323050721,-704.3274323050721
269,frame_000269.png,270,1.08,411.61232901163265,-736.1631250645254,0.0016759535341500543,0.0960250641668326,-0.0025366420316896947,-0.14533888255130992,-699.3280553400523,-699.3280553400523,-699.3280553400523
270,frame_000270.png,271,1.084,408.6783438009256,-730.9453954941316,0.0016657878801435624,0.09544261509627035,-0.0025334892457234,-0.14515824122173315,-694.3633308988142,-694.3633308988142,-694.3633308988142
271,frame_000271.png,272,1.088,405.76515615173577,-725.7635471807914,0.0016556359347778592,0.09486095147296816,-0.0025298783924687287,-0.14495135456979943,-689.4330499474056,-689.4330499474056,-689.4330499474056
272,frame_000272.png,273,1.092,402.8726229592803,-720.6173745684076,0.001645499492395458,0.09428017610517905,-0.0025258278032677887,-0.1447192729040443,-684.5370035209926,-684.5370035209926,-684.5370035209926
273,frame_000273.png,274,1.096,400.00060194183953,-715.5066716905429,0.0016353802751929727,0.09370038766750045,-0.002521355223015562,-0.14446301293205815,-679.6749827761992,-679.6749827761992,-679.6749827761992
274,frame_000274.png,275,1.1,397.14895164225015,-710.4312322430441,0.0016252799355325085,0.09312168083330725,-0.0025164778274034284,-0.14418355874846728,-674.8467790411096,-674.8467790411096,-674.8467790411096
275,frame_000275.png,276,1.104,394.3175314291136,-705.3908496535621,0.0016152000581850065,0.09254414640328587,-0.0025112122396983693,-0.1438818627963114,-670.0521838630259,-670.0521838630259,-670.0521838630259
276,frame_000276.png,277,1.108,391.5062014977331,-700.385317148087,0.0016051421625073662,0.09196787143017421,-0.0025055745470684773,-0.1435588468024266,-665.2909890540705,-665.2909890540705,-665.2909890540705
277,frame_000277.png,278,1.112,388.71482287079,-695.4144278146098,0.0015951077045551474,0.09139293933981059,-0.0024995803164653187,-0.14321540268743743,-660.5629867347079,-660.5629867347079,-660.5629867347079
278,frame_000278.png,279,1.116,385.94325739877127,-690.4779746640219,0.001585098079132602,0.09081943004859189,-0.002493244610073388,-0.14285239345094575,-655.8679693752777,-655.8679693752777,-655.8679693752777
279,frame_000279.png,280,1.12,383.1913677601589,-685.5757506883572,0.0015751146217817466,0.09024742007743901,-0.002486582000336992,-0.14247065403250747,-651.2057298355994,-651.2057298355994,-651.2057298355994
280,frame_000280.png,281,1.124,380.45901746139157,-680.7075489164771,0.001565158610712148,0.08967698266236548,-0.0024796065845744553,-0.1420709921489651,-646.5760614027388,-646.5760614027388,-646.5760614027388
281,frame_000281.png,282,1.1280000000000001,377.7460708366082,-675.8731624672981,0.0015552312686730487,0.0891081878617423,-0.002472331999189588,-0.14165418910870467,-641.9787578269968,-641.9787578269968,-641.9787578269968
282,frame_000282.png,283,1.1320000000000001,375.0523930471841,-671.0723846006542,0.0015453337647694315,0.08854110266035077,-0.0024647714334900764,-0.14122100060339127,-637.4136133561949,-637.4136133561949,-637.4136133561949
283,frame_000283.png,284,1.1360000000000001,372.3778500810678,-666.3050087658852,0.0015354672162235694,0.08797579107031193,-0.0024569376431223706,-0.1407721574777315,-632.8804227683177,-632.8804227683177,-632.8804227683177
284,frame_000284.png,285,1.1400000000000001,369.722308751928,-661.5708286482378,0.0015256326900835806,0.08741231422897949,-0.0024488429631323964,-0.14030836647779696,-628.3789814025827,-628.3789814025827,-628.3789814025827
285,frame_000285.png,286,1.1440000000000001,367.0856366981198,-656.869638213164,0.001515831204880466,0.08685073049388109,-0.0024404993206613625,-0.13983031097844062,-623.9090851889907,-623.9090851889907,-623.9090851889907
286,frame_000286.png,287,1.1480000000000001,364.46770238147707,-652.2012317485966,0.0015060637322350714,0.0862910955347905,-0.0024319182472856363,-0.13933865169031942,-619.4705306764222,-619.4705306764222,-619.4705306764222
287,frame_000287.png,288,1.1520000000000001,361.8683750859403,-647.5654039052803,0.0014963311984163789,0.08573346242301108,-0.0024231108910095674,-0.13883402734703262,-615.0631150593356,-615.0631150593356,-615.0631150593356
288,frame_000288.png,289,1.156,359.28752491602637,-642.9619497352327,0.001486634485852501,0.08517788171794939,-0.002414088027920024,-0.13831705537287742,-610.6866362031144,-610.6866362031144,-610.6866362031144
289,frame_000289.png,290,1.16,356.72502279514913,-638.3906647284073,0.0014769744345957123,0.08462440155105536,-0.0024048600735110774,-0.13778833253170564,-606.3408926681288,-606.3408926681288,-606.3408926681288
290,frame_000290.png,291,1.164,354.18074046379553,-633.8513448476277,0.0014673518437428215,0.08407306770720352,-0.0023954370936873047,-0.13724843555736654,-602.0256837325473,-602.0256837325473,-602.0256837325473
291,frame_000291.png,292,1.168,351.65455047756666,-629.3437865618607,0.0014577674728121534,0.08352392370358837,-0.0023858288154538464,-0.13669792176620196,-597.7408094139594,-597.7408094139594,-597.7408094139594
292,frame_000292.png,293,1.172,349.14632620508814,-624.8677868778911,0.0014482220430783784,0.08297701086620438,-0.002376044637301263,-0.13613732965205483,-593.4860704898499,-593.4860704898499,-593.4860704898499
293,frame_000293.png,294,1.176,346.65594182579736,-620.423143370461,0.001438716238866394,0.08243236840397998,-0.0023660936392930904,-0.13556717946424343,-589.2612685169706,-589.2612685169706,-589.2612685169706
294,frame_000294.png,295,1.18,344.1832723276129,-616.0096542109328,0.0014292507088054318,0.08189003348063265,-0.0023559845928637912,-0.1349879737689428,-585.0662058496534,-585.0662058496534,-585.0662058496534
295,frame_000295.png,296,1.184,341.7281935044924,-611.6271181945331,0.0014198260670445367,0.08135004128431061,-0.00234572597033462,-0.13440019799440348,-580.9006856571066,-580.9006856571066,-580.9006856571066
296,frame_000296.png,297,1.188,339.2905819538845,-607.2753347662338,0.001410442894430526,0.08081242509508506,-0.0023353259541548446,-0.13380432096043457,-576.764511939733,-576.764511939733,-576.764511939733
297,frame_000297.png,298,1.192,336.8703150740791,-602.9541040453212,0.0014011017396495194,0.08027721635035494,-0.0023247924458755214,-0.13320079539256324,-572.6574895445112,-572.6574895445112,-572.6574895445112
298,frame_000298.png,299,1.196,334.4672710614627,-598.6632268487066,0.0013918031203330901,0.07974444470822471,-0.002314133074862855,-0.13259005842127336,-568.5794241794767,-568.5794241794767,-568.5794241794767
299,frame_000299.png,300,1.2,332.081328907683,-594.4025047130261,0.0013825475241300684,0.07921413810891426,-0.0023033552067581193,-0.13197253206672335,-564.5301224273348,-564.5301224273348,-564.5301224273348
300,frame_000300.png,301,1.204,329.71236839672656,-590.171739915578,0.0013733354097449977,0.07868632283425796,-0.0022924659516909123,-0.13134862370933095,-560.509391758243,-560.509391758243,-560.509391758243
301,frame_000301.png,302,1.208,327.3602701019163,-585.9707354941418,0.0013641672079442151,0.07816102356534887,-0.0022814721722522347,-0.13071872654659702,-556.5170405418,-556.5170405418,-556.5170405418
302,frame_000302.png,303,1.212,325.0249153828307,-581.799295265725,0.001355043322530505,0.0776382634383823,-0.00227038049123399,-0.1300832200365462,-552.5528780582631,-552.5528780582631,-552.5528780582631
303,frame_000303.png,304,1.216,322.7061863821512,-577.6572238442778,0.001345964131287248,0.07711806409875155,-0.002259197299141152,-0.12944247032814254,-548.6167145090335,-548.6167145090335,-548.6167145090335
304,frame_000304.png,305,1.22,320.40396602243965,-573.5443266574174,0.0013369299868929627,0.07660044575344722,-0.0022479287614827403,-0.1287968306790313,-544.7083610264367,-544.7083610264367,-544.7083610264367
305,frame_000305.png,306,1.224,318.1181380028519,-569.4604099622011,0.0013279412178071107,0.07608542722181025,-0.0022365808258476725,-0.1281466418609558,-540.8276296828233,-540.8276296828233,-540.8276296828233
306,frame_000306.png,307,1.228,315.8485867957893,-565.4052808599854,0.0013189981291280182,0.07557302598468701,-0.00222515922877135,-0.12749223255318357,-536.9743334990221,-536.9743334990221,-536.9743334990221
307,frame_000307.png,308,1.232,313.5951976434933,-561.3787473104077,0.0013101010034237343,0.07506325823203419,-0.002213669502398691,-0.12683391972427005,-533.1482864521706,-533.1482864521706,-533.1482864521706
308,frame_000308.png,309,1.236,311.357856554585,-557.3806181445248,0.0013012501015366338,0.07455613890901895,-0.0022021169809492884,-0.12617200900248493,-529.3493034829423,-529.3493034829423,-529.3493034829423
309,frame_000309.png,310,1.24,309.1364503005547,-553.4107030771435,0.0012924456633625413,0.07405168176065959,-0.002190506806990034,-0.12550679503520695,-525.577200502209,-525.577200502209,-525.577200502209
310,frame_000310.png,311,1.244,306.930866412203,-549.4688127183732,0.0012836879086051407,0.07354989937504991,-0.0021788439375206806,-0.12483856183760103,-521.831794397144,-521.831794397144,-521.831794397144
311,frame_000311.png,312,1.248,304.7409931760376,-545.5547585844338,0.0012749770375064028,0.07305080322520974,-0.0021671331498774506,-0.12416758313087,-518.1129030368038,-518.1129030368038,-518.1129030368038
312,frame_000312.png,313,1.252,302.5667196306282,-541.6683531077467,0.0012663132315537528,0.07255440370960257,-0.0021553790474598024,-0.12349412267037424,-514.4203452772008,-514.4203452772008,-514.4203452772008
313,frame_000313.png,314,1.256,300.4079355629225,-537.8094096463407,0.0012576966541646738,0.0720607101913605,-0.002143586065285299,-0.12281843456390219,-510.75394096589275,-510.75394096589275,-510.75394096589275
314,frame_000314.png,315,1.26,298.2645315045258,-533.9777424925967,0.0012491274513494234,0.07156973103625502,-0.002131758475377385,-0.12214076358036718,-507.1135109461077,-507.1135109461077,-507.1135109461077
315,frame_000315.png,316,1.264,296.13639872794704,-530.1731668813611,0.0012406057523525228,0.07108147364945176,-0.002119900391990865,-0.1214613454492054,-503.49887706041795,-503.49887706041795,-503.49887706041795
316,frame_000316.png,317,1.268,294.0234292428138,-526.3954989974526,0.0012321316702736615,0.07059594451108556,-0.002108015776679493,-0.1207804071507272,-499.9098621539986,-499.9098621539986,-499.9098621539986
317,frame_000317.png,318,1.272,291.9255157920579,-522.6445559825853,0.0012237053026686344,0.07011314921069174,-0.002096108443210359,-0.12009816719769098,-496.3462900774639,-496.3462900774639,-496.3462900774639
318,frame_000318.png,319,1.276,289.8425518480751,-518.9201559417353,0.0012153267321309215,0.06963309248052814,-0.002084182062329267,-0.11941483590833889,-492.80798568932073,-492.80798568932073,-492.80798568932073
319,frame_000319.png,320,1.28,287.77443160885997,-515.2221179489704,0.0012069960268544925,0.06915577822782139,-0.002072240166381402,-0.11873061567114185,-489.29477485804546,-489.29477485804546,-489.29477485804546
320,frame_000320.png,321,1.284,285.72104999411863,-511.5502620527673,0.001198713241178412,0.06868120956597057,-0.002060286153791442,-0.11804570120149088,-485.80648446379894,-485.80648446379894,-485.80648446379894
321,frame_000321.png,322,1.288,283.68230264136145,-507.9044092808356,0.0011904784161137954,0.06820938884473948,-0.0020483232934071236,-0.11736027979056518,-482.3429423997991,-482.3429423997991,-482.3429423997991
322,frame_000322.png,323,1.292,281.658085901977,-504.2843816444704,0.0011822915798536551,0.06774031767946878,-0.002036354728710177,-0.11667453154660087,-478.9039775733655,-478.9039775733655,-478.9039775733655
323,frame_000323.png,324,1.296,279.6482968372899,-500.69000214245267,0.0011741527482661614,0.06727399697933764,-0.002024383481898458,-0.11598862962877993,-475.4894199066482,-475.4894199066482,-475.4894199066482
324,frame_000324.png,325,1.3,277.65283321460356,-497.1210947645159,0.0011660619253718244,0.06681042697470431,-0.0020124124578429986,-0.11530274047395253,-472.0991003370551,-472.0991003370551,-472.0991003370551
325,frame_000325.png,326,1.304,275.67159350323044,-493.57748449439725,0.00115801910380509,0.06634960724355363,-0.0020004444479235876,-0.11461702401639957,-468.7328508173923,-468.7328508173923,-468.7328508173923
326,frame_000326.png,327,1.308,273.70447687051035,-490.0589973124915,0.0011500242652608297,0.065891536737079,-0.0019884821337464347,-0.1139316339008392,-465.3905043157266,-465.3905043157266,-465.3905043157266
327,frame_000327.png,328,1.312,271.7513831778194,-486.56546019812316,0.001142077380926188,0.0654362138044254,-0.001976528090747328,-0.11324671768887247,-462.0718948149872,-462.0718948149872,-462.0718948149872
328,frame_000328.png,329,1.316,269.81221297657004,-483.0967011314544,0.0011341784118982397,0.0649836362166194,-0.0019645847916835825,-0.11256241705905731,-458.776857312317,-458.776857312317,-458.776857312317
329,frame_000329.png,330,1.32,267.886867504205,-479.652549095043,0.0011263273095878954,0.06453380118971126,-0.0019526546100181322,-0.11187886800080266,-455.50522781817835,-455.50522781817835,-455.50522781817835
330,frame_000330.png,331,1.324,265.97524868018473,-476.2328340750667,0.0011185240161104796,0.06408670540715337,-0.0019407398231988272,-0.11119620100225837,-452.2568433552349,-452.2568433552349,-452.2568433552349
331,frame_000331.png,332,1.328,264.0772591019715,-472.8373870622264,0.0011107684646633948,0.06364234504143884,-0.001928842615836081,-0.11051454123238104,-449.0315419570102,-449.0315419570102,-449.0315419570102
332,frame_000332.png,333,1.332,262.1928020410097,-469.4660400523447,0.0011030605798912731,0.06320071577502312,-0.0019169650827817958,-0.10983400871734338,-445.82916266634084,-445.82916266634084,-445.82916266634084
333,frame_000333.png,334,1.336,260.32178143870493,-466.1186260466701,0.0010954002782390026,0.06276181282055092,-0.0019051092321125482,-0.10915471851145814,-442.64954553362713,-442.64954553362713,-442.64954553362713
334,frame_000334.png,335,1.34,258.4641019024023,-462.7949790519026,0.001087787468293007,0.06232563094041016,-0.0018932769880197963,-0.10847678086277486,-439.49253161489514,-439.49253161489514,-439.49253161489514
335,frame_000335.png,336,1.344,256.619668701365,-459.49493407995,0.0010802220511111464,0.06189216446563379,-0.0018814701936099333,-0.10780030137351104,-436.3579629696758,-436.3579629696758,-436.3579629696758
336,frame_000336.png,337,1.348,254.78838776275458,-456.2183271474296,0.0010727039205415897,0.0614614073141699,-0.0018696906136168121,-0.10712538115546846,-433.245682658712,-433.245682658712,-433.245682658712
337,frame_000337.png,338,1.352,252.97016566761346,-452.9649952749251,0.0010652329635310112,0.061033353008540084,-0.0018579399370293372,-0.10645211698058296,-430.1555347415034,-430.1555347415034,-430.1555347415034
338,frame_000338.png,339,1.356,251.1649096468512,-449.73477648600965,0.0010578090604224373,0.060607994692904746,-0.0018462197796366951,-0.10578060142675552,-427.0873642736908,-427.0873642736908,-427.0873642736908
339,frame_000339.png,340,1.36,249.37252757723516,-446.52750980604606,0.0010504320852430748,0.060185325149554506,-0.001834531686493674,-0.1051109230191046,-424.04101730429227,-424.04101730429227,-424.04101730429227
340,frame_000340.png,341,1.364,247.59292797738578,-443.3430352607741,0.0010431019059824317,0.05976533681484533,-0.001822877134308446,-0.10444316636677607,-421.016340872799,-421.016340872799,-421.016340872799
341,frame_000341.png,342,1.368,245.82602000377886,-440.1811938746951,0.0010358183848610389,0.059348021794595134,-0.0018112575337551218,-0.10377741229544273,-418.01318300613605,-418.01318300613605,-418.01318300613605
342,frame_000342.png,343,1.372,244.0717134467539,-437.04182766926203,0.0010285813785900662,0.05893337187895869,-0.0017996742317133978,-0.10311373797562667,-415.03139271549276,-415.03139271549276,-415.03139271549276
343,frame_000343.png,344,1.3760000000000001,242.32991872653048,-433.92477966088546,0.0010213907386221225,0.058521378556797427,-0.0017881285134374175,-0.10245221704696593,-412.0708199930349,-412.0708199930349,-412.0708199930349
344,frame_000344.png,345,1.3800000000000001,240.60054688923282,-430.82989385876334,0.0010142463113935166,0.05811203302955996,-0.0017766216046560292,-0.10179291973855036,-409.1313158084988,-409.1313158084988,-409.1313158084988
345,frame_000345.png,346,1.3840000000000001,238.88350960292348,-427.75701526254255,0.0010071479385582506,0.05770532622468891,-0.0017651546736065149,-0.10113591298544566,-406.2127321056762,-406.2127321056762,-406.2127321056762
346,frame_000346.png,347,1.3880000000000001,237.17871915364665,-424.70598985982133,0.0010000954572140094,0.057301248808569134,-0.0017537288330037376,-0.10048126054151732,-403.3149217987989,-403.3149217987989,-403.3149217987989
347,frame_000347.png,348,1.3920000000000001,235.4860884414817,-421.6766646234992,0.000993088700120396,0.056899791199031734,-0.001742345141946761,-0.09982902308867174,-400.4377387688196,-400.4377387688196,-400.4377387688196
348,frame_000348.png,349,1.3960000000000001,233.8055309766078,-418.66888750898244,0.000986127495909664,0.0565009435774281,-0.0017310046077647582,-0.09917925834261913,-397.58103785960554,-397.58103785960554,-397.58103785960554
349,frame_000349.png,350,1.4000000000000001,232.1369608753797,-415.6825074512517,0.0009792116692901843,0.05610469590028768,-0.0017197081878041155,-0.09853202115526696,-394.7446748740392,-394.7446748740392,-394.7446748740392
350,frame_000350.png,351,1.4040000000000001,230.48029285641599,-412.7173743617993,0.0009723410412428746,0.05571103791057263,-0.0017084567911584666,-0.09788736361384363,-391.92850657004135,-391.92850657004135,-391.92850657004135
351,frame_000351.png,352,1.408,228.8354422366992,-409.7733391254421,0.0009655154292108247,0.05531995914854245,-0.0016972512803434415,-0.0972453351368545,-389.13239065651214,-389.13239065651214,-389.13239065651214
352,frame_000352.png,353,1.412,227.20232492768963,-406.85025359701666,0.0009587346472823251,0.05493144896224085,-0.001686092472917798,-0.09660598256696588,-386.3561857892006,-386.3561857892006,-386.3561857892006
353,frame_000353.png,354,1.416,225.580857431452,-403.9479705979623,0.0009519985063675192,0.05454549651761708,-0.0016749811430526052,-0.09596935026091268,-383.5997515665024,-383.5997515665024,-383.5997515665024
